Kanata	0004
C=	1
S	            201	          0	D
L	            201	          0	PC 000013a4
S	            201	          0	D
R	            198	            196	          0
C	1
S	            200	          0	W
I	            203	            203	  0
S	            203	          0	F
L	            203	          0	PC 000013ac
S	            201	          0	E
L	            201	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002150, data: 'h000002a8 }
S	            202	          0	D
L	            202	          0	PC 000013a8
S	            202	          0	D
L	            202	          0	 Scoreboard Set: 0b 00000000
R	            199	            197	          0
C	1
S	            201	          0	W
I	            204	            204	  0
S	            204	          0	F
L	            204	          0	PC 000013b0
S	            202	          0	E
L	            202	          0	 Standard instr 
S	            203	          0	D
L	            203	          0	PC 000013ac
S	            203	          0	D
L	            203	          0	 Scoreboard Set: 0c 00000000
R	            200	            198	          0
C	1
S	            202	          0	W
L	            202	          0	 Scoreboard: 0b 00000001
I	            205	            205	  0
S	            205	          0	F
L	            205	          0	PC 000013b4
S	            203	          0	E
L	            203	          0	 Standard instr 
S	            204	          0	D
L	            204	          0	PC 000013b0
S	            204	          0	D
R	            201	            199	          0
C	1
S	            203	          0	W
L	            203	          0	 Scoreboard: 0c 00000001
I	            206	            206	  0
S	            206	          0	F
L	            206	          0	PC 000013b8
S	            204	          0	E
L	            204	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000213c, data: 'h000004e0 }
S	            205	          0	D
L	            205	          0	PC 000013b4
S	            205	          0	D
R	            202	            200	          0
C	1
S	            204	          0	W
I	            207	            207	  0
S	            207	          0	F
L	            207	          0	PC 000013bc
S	            205	          0	E
L	            205	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002154, data: 'h000002f8 }
S	            206	          0	D
L	            206	          0	PC 000013b8
S	            206	          0	D
L	            206	          0	 Scoreboard Set: 0b 00000000
R	            203	            201	          0
C	1
S	            205	          0	W
I	            208	            208	  0
S	            208	          0	F
L	            208	          0	PC 000013c0
S	            206	          0	E
L	            206	          0	 Standard instr 
S	            207	          0	D
L	            207	          0	PC 000013bc
S	            207	          0	D
L	            207	          0	 Scoreboard Set: 0c 00000000
R	            204	            202	          0
C	1
S	            206	          0	W
L	            206	          0	 Scoreboard: 0b 00000001
I	            209	            209	  0
S	            209	          0	F
L	            209	          0	PC 000013c4
S	            207	          0	E
L	            207	          0	 Standard instr 
S	            208	          0	D
L	            208	          0	PC 000013c0
S	            208	          0	D
L	            208	          0	 Scoreboard Set: 10 00000000
R	            205	            203	          0
C	1
S	            207	          0	W
L	            207	          0	 Scoreboard: 0c 00000001
I	            210	            210	  0
S	            210	          0	F
L	            210	          0	PC 000013c8
S	            208	          0	E
L	            208	          0	 Standard instr 
S	            209	          0	D
L	            209	          0	PC 000013c4
S	            209	          0	D
L	            209	          0	 Scoreboard Set: 0a 00000000
R	            206	            204	          0
C	1
S	            208	          0	W
L	            208	          0	 Scoreboard: 10 00000001
I	            211	            211	  0
S	            211	          0	F
L	            211	          0	PC 000013cc
S	            209	          0	E
L	            209	          0	 Standard instr 
S	            210	          0	D
L	            210	          0	PC 000013c8
S	            210	          0	D
R	            207	            205	          0
C	1
S	            209	          0	W
L	            209	          0	 Scoreboard: 0a 00000001
I	            212	            212	  0
S	            212	          0	F
L	            212	          0	PC 000013d0
S	            210	          0	E
L	            210	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002140, data: 'h00000520 }
S	            211	          0	D
L	            211	          0	PC 000013cc
S	            211	          0	D
R	            208	            206	          0
C	1
S	            210	          0	W
I	            213	            213	  0
S	            213	          0	F
L	            213	          0	PC 000013d4
S	            211	          0	E
L	            211	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000215c, data: 'h00000398 }
S	            212	          0	D
L	            212	          0	PC 000013d0
S	            212	          0	D
L	            212	          0	 Scoreboard Set: 0b 00000000
R	            209	            207	          0
C	1
S	            211	          0	W
I	            214	            214	  0
S	            214	          0	F
L	            214	          0	PC 000013d8
S	            212	          0	E
L	            212	          0	 Standard instr 
S	            213	          0	D
L	            213	          0	PC 000013d4
S	            213	          0	D
L	            213	          0	 Scoreboard Set: 0c 00000000
R	            210	            208	          0
C	1
S	            212	          0	W
L	            212	          0	 Scoreboard: 0b 00000001
I	            215	            215	  0
S	            215	          0	F
L	            215	          0	PC 000013dc
S	            213	          0	E
L	            213	          0	 Standard instr 
